OrderID,Date,Category,SubCategory,ProductName,Region,UnitsSold,UnitPrice,UnitCost,InventoryDays,Season
711004,2024-02-18,Electronics,Cameras,Cameras Product 302,West,13,212.18,166.19,93,Winter
365972,2024-07-10,Electronics,Laptops,Laptops Product 318,East,1,836.65,713.81,99,Winter
395767,2024-10-03,Clothing,Kids,Kids Product 819,North,5,63.5,43.39,58,Winter
414925,2024-02-14,Home & Kitchen,Decor,Decor Product 1,East,11,583.28,355.16,156,Winter
515648,2024-10-27,Toys,Puzzles,Puzzles Product 602,North,13,422.8,368.8,21,Fall
952694,2024-06-25,Toys,Action Figures,Action Figures Product 687,South,14,726.97,624.37,96,Winter
853298,2024-08-26,Toys,Action Figures,Action Figures Product 412,West,1,271.56,217.14,136,Spring
596574,2024-10-11,Toys,Board Games,Board Games Product 105,East,15,89.59,55.91,50,Spring
205848,2024-02-08,Clothing,Women,Women Product 540,South,14,890.28,694.07,60,Winter
303047,2024-09-14,Home & Kitchen,Cookware,Cookware Product 81,West,6,138.15,120.29,140,Spring
308944,2024-05-06,Electronics,Laptops,Laptops Product 223,North,13,541.84,398.07,110,Spring
331496,2024-05-01,Electronics,Cameras,Cameras Product 30,West,11,820.39,508.82,155,Summer
182279,2024-03-15,Toys,Action Figures,Action Figures Product 560,North,12,396.55,291.48,88,Summer
581719,2024-06-04,Clothing,Kids,Kids Product 933,East,1,609.05,494.35,161,Spring
117297,2024-05-05,Toys,Board Games,Board Games Product 395,South,19,892.3,627.97,166,Fall
607365,2024-11-16,Electronics,Mobiles,Mobiles Product 31,West,2,683.58,534.38,185,Fall
877881,2024-06-03,Toys,Board Games,Board Games Product 430,North,3,157.74,117.62,84,Fall
233241,2024-05-04,Home & Kitchen,Decor,Decor Product 549,South,15,176.82,107.33,39,Winter
906970,2024-05-05,Clothing,Men,Men Product 500,North,18,484.53,355.28,122,Winter
233004,2024-06-10,Electronics,Mobiles,Mobiles Product 365,North,5,971.33,808.21,174,Winter
825753,2024-12-06,Sports,Indoor Games,Indoor Games Product 942,North,2,841.78,595.02,169,Summer
256951,2024-05-04,Toys,Board Games,Board Games Product 483,West,19,967.09,742.06,138,Summer
593671,2024-08-01,Sports,Indoor Games,Indoor Games Product 761,West,17,820.42,543.28,108,Spring
978453,2024-05-26,Clothing,Kids,Kids Product 64,North,5,217.29,156.13,154,Fall
144789,2024-01-05,Home & Kitchen,Furniture,Furniture Product 977,South,15,607.14,428.66,149,Winter
230351,2024-04-17,Toys,Board Games,Board Games Product 748,East,17,879.55,776.83,124,Spring
441207,2024-07-21,Toys,Action Figures,Action Figures Product 704,North,6,596.96,425.39,84,Spring
384334,2024-08-26,Electronics,Cameras,Cameras Product 772,West,14,585.73,503.54,91,Summer
508288,2024-12-17,Sports,Indoor Games,Indoor Games Product 840,North,13,216.47,136.98,90,Winter
585662,2024-07-26,Home & Kitchen,Decor,Decor Product 114,South,13,885.8,650.62,184,Winter
413295,2024-07-22,Sports,Outdoor,Outdoor Product 194,South,10,728.25,588.25,73,Winter
372647,2024-10-08,Electronics,Cameras,Cameras Product 113,East,15,226.49,200.95,172,Spring
440615,2024-07-06,Home & Kitchen,Furniture,Furniture Product 128,North,15,354.95,280.37,46,Fall
154189,2024-09-16,Electronics,Cameras,Cameras Product 414,North,8,886.74,718.27,32,Spring
259292,2024-03-23,Home & Kitchen,Decor,Decor Product 123,West,13,558.15,440.73,182,Spring
735329,2024-01-13,Clothing,Men,Men Product 184,West,16,510.61,428.07,111,Spring
551610,2024-04-27,Toys,Action Figures,Action Figures Product 733,South,14,295.38,248.43,129,Summer
554418,2024-11-08,Sports,Indoor Games,Indoor Games Product 281,East,13,241.51,191.31,30,Winter
100159,2024-01-14,Electronics,Cameras,Cameras Product 178,West,10,513.02,376.97,63,Fall
826481,2024-01-12,Toys,Action Figures,Action Figures Product 631,East,4,826.08,694.89,68,Fall
678526,2024-08-28,Clothing,Women,Women Product 861,East,9,827.3,675.5,58,Winter
180811,2024-11-15,Clothing,Women,Women Product 157,North,18,290.65,236.03,17,Spring
236643,2024-04-09,Toys,Puzzles,Puzzles Product 850,South,9,830.18,530.47,164,Fall
132441,2024-08-05,Home & Kitchen,Furniture,Furniture Product 925,North,12,433.94,309.48,188,Winter
198538,2024-01-13,Electronics,Cameras,Cameras Product 101,North,15,847.36,680.22,32,Winter
367986,2024-05-19,Electronics,Cameras,Cameras Product 293,West,9,951.76,771.65,30,Summer
711985,2024-09-12,Clothing,Men,Men Product 974,East,9,372.85,330.73,108,Fall
836129,2024-01-16,Home & Kitchen,Furniture,Furniture Product 649,West,18,71.31,59.21,150,Summer
469836,2024-08-24,Electronics,Laptops,Laptops Product 162,North,1,482.84,417.2,109,Summer
409735,2024-11-05,Electronics,Cameras,Cameras Product 438,North,6,143.21,117.59,181,Fall
549076,2024-02-13,Electronics,Mobiles,Mobiles Product 815,South,17,301.66,214.28,127,Spring
394025,2024-06-11,Sports,Outdoor,Outdoor Product 921,West,2,34.4,24.55,90,Spring
901625,2024-08-17,Home & Kitchen,Decor,Decor Product 833,West,11,343.64,299.59,162,Spring
366010,2024-06-29,Toys,Puzzles,Puzzles Product 682,South,8,778.51,647.62,101,Fall
511124,2024-06-01,Home & Kitchen,Decor,Decor Product 33,West,6,811.01,515.85,144,Fall
281196,2024-05-14,Clothing,Kids,Kids Product 228,North,16,361.13,256.95,52,Fall
878883,2024-04-13,Home & Kitchen,Furniture,Furniture Product 195,South,8,556.02,472.02,54,Summer
149067,2024-08-05,Sports,Fitness,Fitness Product 516,West,13,938.63,733.06,88,Summer
811195,2024-10-04,Clothing,Men,Men Product 233,East,18,254.38,193.13,84,Fall
993388,2024-06-29,Electronics,Cameras,Cameras Product 456,East,10,731.11,574.59,54,Summer
881413,2024-08-03,Toys,Puzzles,Puzzles Product 438,East,1,180.6,143.19,58,Fall
224932,2024-03-24,Toys,Board Games,Board Games Product 820,North,18,892.34,724.86,35,Spring
184703,2024-03-01,Electronics,Cameras,Cameras Product 122,South,6,63.67,46.14,164,Summer
953900,2024-08-10,Sports,Outdoor,Outdoor Product 734,South,18,94.71,64.63,87,Spring
565226,2024-11-28,Home & Kitchen,Cookware,Cookware Product 50,North,13,866.68,645.16,117,Winter
917711,2024-07-02,Home & Kitchen,Decor,Decor Product 832,East,16,257.14,228.39,77,Fall
401014,2024-11-06,Home & Kitchen,Cookware,Cookware Product 870,South,5,532.09,354.23,98,Summer
168431,2024-09-03,Clothing,Women,Women Product 520,East,2,33.91,28.78,26,Summer
514758,2024-03-21,Sports,Outdoor,Outdoor Product 187,North,15,487.36,397.44,103,Summer
511236,2024-06-04,Toys,Action Figures,Action Figures Product 938,South,9,776.19,581.89,174,Fall
892154,2024-10-04,Home & Kitchen,Furniture,Furniture Product 613,West,2,237.63,165.51,64,Fall
664983,2024-09-03,Home & Kitchen,Furniture,Furniture Product 667,West,13,414.71,360.13,19,Winter
592148,2024-04-03,Clothing,Kids,Kids Product 675,West,7,504.78,380.51,76,Fall
498172,2024-06-29,Home & Kitchen,Furniture,Furniture Product 91,North,17,455.48,310.94,27,Fall
523177,2024-11-10,Clothing,Men,Men Product 715,West,13,255.59,168.04,157,Summer
440676,2024-09-12,Electronics,Mobiles,Mobiles Product 651,North,2,244.12,216.51,178,Fall
320462,2024-11-22,Home & Kitchen,Furniture,Furniture Product 154,West,19,526.36,435.63,118,Summer
882215,2024-02-10,Sports,Fitness,Fitness Product 368,North,15,767.85,650.33,125,Winter
462916,2024-07-13,Home & Kitchen,Decor,Decor Product 367,East,4,52.15,41.24,131,Summer
747096,2024-06-29,Home & Kitchen,Decor,Decor Product 248,East,10,345.55,279.23,13,Spring
321883,2024-02-23,Toys,Puzzles,Puzzles Product 326,North,9,932.39,669.03,66,Winter
924834,2024-06-27,Sports,Fitness,Fitness Product 342,North,6,973.62,650.22,94,Fall
944081,2024-01-30,Toys,Action Figures,Action Figures Product 702,East,9,737.09,583.92,150,Spring
226479,2024-01-22,Sports,Fitness,Fitness Product 213,East,16,267.76,182.46,132,Spring
590238,2024-09-10,Sports,Fitness,Fitness Product 521,East,10,393.08,284.72,41,Spring
441102,2024-06-01,Electronics,Cameras,Cameras Product 635,West,17,635.87,473.44,77,Fall
457246,2024-03-28,Sports,Fitness,Fitness Product 194,North,19,120.47,90.85,45,Winter
513089,2024-09-07,Home & Kitchen,Cookware,Cookware Product 681,North,7,922.57,745.79,135,Winter
125675,2024-06-23,Sports,Fitness,Fitness Product 109,East,3,358.44,251.15,90,Winter
911050,2024-03-18,Electronics,Mobiles,Mobiles Product 826,North,4,392.91,254.96,155,Summer
990023,2024-12-04,Electronics,Laptops,Laptops Product 193,North,19,846.41,532.61,143,Winter
420146,2024-07-22,Sports,Indoor Games,Indoor Games Product 592,South,16,492.62,313.08,73,Summer
427031,2024-01-22,Home & Kitchen,Decor,Decor Product 883,East,4,867.99,561.75,181,Spring
448754,2024-06-27,Electronics,Mobiles,Mobiles Product 210,West,3,89.47,62.08,123,Summer
953392,2024-04-06,Toys,Board Games,Board Games Product 517,East,11,557.88,382.87,142,Fall
706226,2024-08-01,Electronics,Laptops,Laptops Product 197,South,1,613.39,413.51,71,Fall
479270,2024-03-19,Home & Kitchen,Cookware,Cookware Product 215,West,1,221.29,158.1,150,Spring
719064,2024-08-05,Home & Kitchen,Cookware,Cookware Product 574,South,18,609.08,546.41,72,Winter
495204,2024-03-22,Sports,Outdoor,Outdoor Product 474,South,5,195.78,174.48,165,Winter
656376,2024-10-17,Toys,Board Games,Board Games Product 208,South,7,220.35,166.57,140,Spring
837242,2024-02-10,Clothing,Women,Women Product 950,East,7,695.98,447.64,166,Spring
789870,2024-10-09,Toys,Puzzles,Puzzles Product 778,East,2,631.18,501.5,159,Spring
653372,2024-03-05,Electronics,Mobiles,Mobiles Product 595,West,4,678.61,525.97,68,Spring
461719,2024-10-04,Clothing,Men,Men Product 868,North,19,171.73,151.71,57,Summer
838096,2024-05-16,Clothing,Women,Women Product 164,West,17,686.51,495.97,54,Summer
393125,2024-06-24,Home & Kitchen,Furniture,Furniture Product 166,West,14,236.07,193.04,115,Fall
886331,2024-09-27,Electronics,Laptops,Laptops Product 644,East,3,28.15,20.55,94,Winter
438089,2024-07-30,Sports,Indoor Games,Indoor Games Product 493,North,17,728.98,439.37,52,Winter
908301,2024-03-09,Electronics,Mobiles,Mobiles Product 299,North,15,879.92,722.96,72,Winter
658685,2024-10-30,Clothing,Kids,Kids Product 503,West,1,469.76,385.12,84,Spring
887301,2024-11-16,Clothing,Women,Women Product 888,East,13,808.99,685.13,183,Spring
779530,2024-12-10,Home & Kitchen,Cookware,Cookware Product 295,North,17,305.67,254.08,82,Spring
163610,2024-07-06,Electronics,Mobiles,Mobiles Product 742,South,2,897.44,717.9,198,Summer
897183,2024-05-18,Clothing,Women,Women Product 698,East,18,656.34,578.16,107,Spring
393851,2024-07-25,Electronics,Mobiles,Mobiles Product 129,West,11,315.03,236.52,63,Fall
387644,2024-05-12,Home & Kitchen,Cookware,Cookware Product 714,North,6,31.26,22.59,47,Fall
875107,2024-03-09,Toys,Board Games,Board Games Product 129,East,15,751.84,613.63,93,Summer
865791,2024-02-05,Toys,Puzzles,Puzzles Product 622,South,13,524.71,399.13,64,Fall
755496,2024-01-06,Clothing,Men,Men Product 109,North,1,515.52,454.86,122,Winter
622710,2024-11-08,Home & Kitchen,Decor,Decor Product 895,North,10,209.99,180.1,96,Fall
613942,2024-02-14,Electronics,Mobiles,Mobiles Product 401,East,14,470.01,339.97,125,Fall
403602,2024-05-01,Sports,Outdoor,Outdoor Product 650,North,1,541.25,452.93,167,Spring
803221,2024-05-06,Toys,Puzzles,Puzzles Product 147,East,11,237.91,179.8,176,Summer
858761,2024-12-19,Toys,Puzzles,Puzzles Product 499,East,1,565.74,410.01,28,Spring
170463,2024-11-12,Sports,Outdoor,Outdoor Product 925,North,15,583.9,354.22,57,Winter
211718,2024-11-04,Clothing,Men,Men Product 193,South,17,222.13,159.39,16,Winter
766015,2024-10-08,Electronics,Laptops,Laptops Product 380,North,3,796.9,494.65,38,Summer
376815,2024-12-29,Electronics,Laptops,Laptops Product 947,North,1,728.97,554.53,102,Spring
104994,2024-05-18,Electronics,Cameras,Cameras Product 693,North,2,462.27,302.8,178,Summer
455054,2024-07-03,Electronics,Laptops,Laptops Product 872,South,8,903.74,597.41,31,Fall
544972,2024-11-30,Toys,Puzzles,Puzzles Product 532,South,13,85.23,67.71,91,Winter
145095,2024-02-28,Sports,Indoor Games,Indoor Games Product 951,South,3,61.98,45.49,191,Fall
693130,2024-03-02,Toys,Puzzles,Puzzles Product 256,East,11,382.09,234.45,105,Spring
776999,2024-07-19,Electronics,Mobiles,Mobiles Product 250,North,15,25.21,21.21,57,Fall
583007,2024-02-13,Clothing,Men,Men Product 541,North,17,530.65,374.14,108,Summer
848943,2024-08-02,Home & Kitchen,Decor,Decor Product 991,South,6,669.23,471.2,166,Winter
290121,2024-09-25,Home & Kitchen,Furniture,Furniture Product 267,South,5,661.05,572.96,71,Fall
856942,2024-12-01,Home & Kitchen,Furniture,Furniture Product 593,West,12,256.67,170.55,147,Summer
212701,2024-10-20,Clothing,Women,Women Product 505,West,18,150.98,110.69,71,Winter
689421,2024-09-25,Home & Kitchen,Cookware,Cookware Product 923,North,13,753.27,502.82,165,Spring
750102,2024-11-21,Toys,Puzzles,Puzzles Product 984,West,15,279.34,223.08,141,Summer
479413,2024-03-10,Toys,Action Figures,Action Figures Product 893,North,8,704.97,500.88,10,Summer
228216,2024-02-25,Sports,Indoor Games,Indoor Games Product 366,West,14,827.84,653.18,187,Spring
281429,2024-09-12,Home & Kitchen,Decor,Decor Product 550,South,6,902.94,811.61,155,Fall
604158,2024-05-22,Home & Kitchen,Decor,Decor Product 400,East,10,934.9,785.69,118,Summer
245406,2024-10-30,Sports,Fitness,Fitness Product 501,East,19,147.48,89.48,191,Spring
613951,2024-07-01,Home & Kitchen,Cookware,Cookware Product 207,West,18,34.09,28.27,186,Fall
961756,2024-01-29,Home & Kitchen,Cookware,Cookware Product 383,North,10,572.13,450.49,92,Fall
892173,2024-07-01,Home & Kitchen,Decor,Decor Product 540,West,16,682.6,437.91,96,Summer
152691,2024-06-14,Sports,Indoor Games,Indoor Games Product 921,West,12,227.4,204.36,59,Spring
618420,2024-05-12,Home & Kitchen,Decor,Decor Product 343,East,18,836.18,592.63,129,Summer
951007,2024-11-22,Electronics,Cameras,Cameras Product 260,East,10,703.19,558.75,159,Winter
159821,2024-05-21,Electronics,Cameras,Cameras Product 434,North,18,220.08,134.84,184,Winter
759987,2024-08-09,Toys,Action Figures,Action Figures Product 166,West,11,783.52,613.43,21,Spring
808387,2024-01-26,Home & Kitchen,Cookware,Cookware Product 587,South,5,413.85,267.39,186,Spring
544755,2024-04-25,Toys,Puzzles,Puzzles Product 439,North,8,70.95,43.25,167,Fall
712439,2024-09-12,Home & Kitchen,Decor,Decor Product 511,North,16,511.54,456.73,164,Summer
527214,2024-04-04,Electronics,Cameras,Cameras Product 885,North,17,216.54,143.97,128,Fall
715324,2024-01-11,Toys,Puzzles,Puzzles Product 98,South,17,446.69,321.08,73,Spring
590399,2024-02-21,Clothing,Kids,Kids Product 783,West,18,226.58,151.54,111,Spring
331318,2024-12-25,Sports,Indoor Games,Indoor Games Product 907,West,8,985.6,640.45,49,Fall
378495,2024-02-05,Sports,Outdoor,Outdoor Product 101,North,17,40.11,34.01,173,Winter
640023,2024-10-04,Clothing,Women,Women Product 642,West,6,900.27,749.96,136,Summer
253837,2024-12-20,Home & Kitchen,Cookware,Cookware Product 940,West,6,807.73,517.87,19,Fall
876372,2024-07-02,Toys,Action Figures,Action Figures Product 226,East,10,877.9,643.08,66,Spring
216841,2024-09-27,Electronics,Laptops,Laptops Product 975,North,19,730.51,564.16,177,Summer
690270,2024-11-27,Sports,Fitness,Fitness Product 428,West,18,769.86,679.11,86,Winter
657242,2024-12-10,Home & Kitchen,Decor,Decor Product 224,East,16,134.67,113.11,192,Fall
626169,2024-09-26,Sports,Fitness,Fitness Product 607,North,19,952.42,621.59,86,Fall
181972,2024-08-09,Toys,Puzzles,Puzzles Product 451,West,6,933.68,767.93,175,Fall
256877,2024-02-01,Toys,Puzzles,Puzzles Product 611,South,6,199.18,168.85,81,Winter
490270,2024-10-13,Clothing,Kids,Kids Product 766,West,5,896.11,628.39,199,Winter
889417,2024-04-23,Sports,Outdoor,Outdoor Product 945,North,4,531.51,412.81,22,Summer
116279,2024-02-27,Toys,Board Games,Board Games Product 328,North,1,247.41,168.14,152,Winter
547244,2024-08-16,Clothing,Kids,Kids Product 497,South,8,59.26,40.74,68,Summer
587436,2024-04-05,Toys,Board Games,Board Games Product 498,South,18,708.44,555.83,154,Summer
867442,2024-04-25,Sports,Outdoor,Outdoor Product 143,North,16,831.0,541.16,64,Fall
396629,2024-01-01,Electronics,Laptops,Laptops Product 44,West,1,778.08,495.65,66,Winter
189037,2024-03-12,Home & Kitchen,Decor,Decor Product 667,North,15,460.06,308.81,149,Winter
737790,2024-09-29,Toys,Board Games,Board Games Product 481,East,19,618.56,408.22,148,Summer
583236,2024-07-10,Clothing,Men,Men Product 499,South,6,859.36,730.9,95,Spring
715486,2024-04-13,Electronics,Mobiles,Mobiles Product 851,East,17,249.74,175.7,158,Spring
701206,2024-10-19,Toys,Puzzles,Puzzles Product 371,South,6,619.23,497.58,37,Spring
326256,2024-04-14,Toys,Action Figures,Action Figures Product 228,South,13,291.92,199.81,61,Fall
825787,2024-07-28,Toys,Action Figures,Action Figures Product 816,West,14,798.59,545.79,113,Summer
485946,2024-05-16,Electronics,Cameras,Cameras Product 367,South,18,985.15,868.61,141,Fall
155805,2024-04-27,Toys,Puzzles,Puzzles Product 73,South,2,167.46,149.11,76,Fall
213776,2024-09-27,Clothing,Women,Women Product 163,East,3,193.65,133.29,195,Fall
702251,2024-05-11,Toys,Board Games,Board Games Product 87,South,2,670.25,484.83,104,Fall
368733,2024-10-20,Electronics,Laptops,Laptops Product 765,South,17,206.8,135.53,125,Winter
992015,2024-12-29,Clothing,Women,Women Product 303,North,5,154.35,126.59,79,Summer
549777,2024-05-17,Toys,Puzzles,Puzzles Product 345,West,8,932.92,789.52,160,Summer
591830,2024-02-06,Toys,Board Games,Board Games Product 56,North,5,101.08,68.35,131,Winter
102866,2024-01-30,Home & Kitchen,Furniture,Furniture Product 779,North,16,593.38,396.31,11,Fall
450164,2024-07-02,Toys,Puzzles,Puzzles Product 495,East,9,189.07,145.66,112,Spring
847108,2024-04-20,Clothing,Kids,Kids Product 385,South,1,133.39,81.12,192,Fall
147111,2024-07-08,Electronics,Mobiles,Mobiles Product 687,South,15,586.08,414.81,31,Summer
317516,2024-09-18,Electronics,Mobiles,Mobiles Product 163,West,6,566.16,366.2,90,Spring
880962,2024-02-29,Sports,Indoor Games,Indoor Games Product 6,North,17,827.15,591.73,168,Fall
248441,2024-01-20,Sports,Outdoor,Outdoor Product 390,East,2,95.04,69.02,35,Winter
653515,2024-01-19,Home & Kitchen,Cookware,Cookware Product 575,East,14,971.73,746.93,22,Fall
665151,2024-05-01,Home & Kitchen,Decor,Decor Product 432,West,19,668.54,416.53,157,Summer
222019,2024-05-20,Toys,Board Games,Board Games Product 966,East,18,449.41,390.89,74,Fall
760187,2024-07-08,Clothing,Women,Women Product 388,East,4,292.54,194.56,49,Fall
276298,2024-06-07,Sports,Outdoor,Outdoor Product 201,West,3,184.84,159.66,145,Summer
881624,2024-10-12,Sports,Outdoor,Outdoor Product 458,South,19,888.46,782.1,112,Winter
512310,2024-12-15,Clothing,Women,Women Product 902,South,2,683.89,498.24,180,Winter
674887,2024-04-05,Clothing,Men,Men Product 457,South,6,442.68,315.95,41,Spring
457776,2024-04-05,Sports,Outdoor,Outdoor Product 388,East,3,581.58,405.69,115,Summer
382579,2024-05-29,Toys,Board Games,Board Games Product 880,South,6,733.8,516.41,44,Winter
425137,2024-04-22,Home & Kitchen,Furniture,Furniture Product 251,South,12,990.53,601.98,96,Winter
408479,2024-08-02,Electronics,Mobiles,Mobiles Product 30,East,15,197.56,155.45,78,Fall
237854,2024-01-25,Electronics,Laptops,Laptops Product 334,South,10,187.52,136.04,67,Summer
228447,2024-03-04,Home & Kitchen,Cookware,Cookware Product 258,East,13,95.27,63.88,144,Winter
412849,2024-07-05,Toys,Board Games,Board Games Product 858,North,11,431.23,265.29,25,Summer
